,Day,o3_AQI,f0_,f1_,f2_,f3_,f4_,f5_,f6_,Location,DayLoc
5580,2005-04-12,,154.15334987593064,11.26178660049627,23.90570719602976,99.6178660049629,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-04-12 Arizona Coconino
5581,2005-04-13,,151.07648514851488,12.80074257425744,23.79455445544555,99.1584158415842,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-04-13 Arizona Coconino
5582,2005-04-14,,154.3085607940446,11.5272952853598,23.866004962779133,99.4491315136476,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-04-14 Arizona Coconino
5583,2005-04-15,,137.89900744416877,11.784119106699755,23.833746898262994,99.31265508684864,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-04-15 Arizona Coconino
5584,2005-04-16,,143.4001240694789,12.446650124069476,23.85111662531016,99.38461538461546,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-04-16 Arizona Coconino
5585,2005-04-17,,144.95457920792066,12.158415841584151,23.816831683168324,99.240099009901,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-04-17 Arizona Coconino
5586,2005-04-18,,140.4375930521092,12.05086848635238,23.84863523573201,99.3722084367245,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-04-18 Arizona Coconino
5587,2005-04-19,,136.69527363184082,11.777363184079606,23.830845771144283,99.30099502487566,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-04-19 Arizona Coconino
5588,2005-04-20,,144.9542079207922,12.97153465346534,23.658415841584173,98.58168316831676,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-04-20 Arizona Coconino
5589,2005-04-21,,148.51903584672448,11.876390605686034,23.693448702101385,98.7280593325093,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-04-21 Arizona Coconino
5590,2005-04-22,,159.31997533908756,13.474722564734876,23.81997533908757,99.25770653514188,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-04-22 Arizona Coconino
5591,2005-04-23,,159.5284301606922,11.069221260815825,23.925834363411607,99.69344870210136,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-04-23 Arizona Coconino
5592,2005-04-24,,159.3832098765432,10.99506172839505,23.897530864197552,99.5765432098766,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-04-24 Arizona Coconino
5593,2005-04-25,,155.09950738916262,11.38669950738916,23.83251231527096,99.31034482758622,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-04-25 Arizona Coconino
5594,2005-04-26,,165.2331280788177,11.025862068965504,23.84482758620691,99.36453201970444,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-04-26 Arizona Coconino
5595,2005-04-27,,152.15399753997548,12.27429274292744,23.77736777367774,99.07995079950794,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-04-27 Arizona Coconino
5596,2005-04-28,,150.14292742927435,10.956949569495704,23.832718327183265,99.3087330873309,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-04-28 Arizona Coconino
5597,2005-04-29,,157.70641183723774,12.49691738594329,23.874229346485823,99.47965474722558,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-04-29 Arizona Coconino
5598,2005-04-30,,170.05387453874528,11.38253382533825,23.78843788437885,99.12177121771224,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-04-30 Arizona Coconino
5599,2005-05-01,,157.0496954933009,12.129110840438496,23.904993909866032,99.61023142509146,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-01 Arizona Coconino
5600,2005-05-02,,152.62587666263593,12.678355501813789,23.692865779927452,98.7255139056832,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-02 Arizona Coconino
5601,2005-05-03,,146.8055893074121,11.905224787363322,23.752126366950183,98.9769137302552,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-03 Arizona Coconino
5602,2005-05-04,,140.68836363636353,11.836363636363624,23.755151515151518,98.98909090909092,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-04 Arizona Coconino
5603,2005-05-05,,138.68663426488473,12.510328068043748,23.91008505467804,99.62818955042532,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-05 Arizona Coconino
5604,2005-05-06,,142.2809234507899,12.215066828675583,23.87849331713243,99.4969623329283,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-06 Arizona Coconino
5605,2005-05-07,,142.36114494518884,11.25213154689404,23.858708891595597,99.4177831912302,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-07 Arizona Coconino
5606,2005-05-08,,149.14263093788054,13.10596833130328,23.789281364189996,99.12545676004868,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-08 Arizona Coconino
5607,2005-05-09,,145.06747868453095,11.856272838002448,23.802679658952517,99.18392204628503,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-09 Arizona Coconino
5608,2005-05-10,,147.47375455650055,12.320777642770365,23.82503037667074,99.27582017010934,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-10 Arizona Coconino
5609,2005-05-11,,145.3686060606061,12.238787878787887,23.803636363636382,99.19272727272728,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-11 Arizona Coconino
5610,2005-05-12,,134.94349939246652,11.84325637910084,23.85176184690157,99.3876063183474,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-12 Arizona Coconino
5611,2005-05-13,,148.38274605103285,12.057108140947747,23.82746051032805,99.28797083839608,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-13 Arizona Coconino
5612,2005-05-14,,161.3973203410476,12.249695493300848,23.89037758830697,99.54689403166874,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-14 Arizona Coconino
5613,2005-05-15,,156.81619975639467,11.838002436053596,23.92935444579782,99.71254567600496,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-15 Arizona Coconino
5614,2005-05-16,,150.68058608058615,12.297924297924292,23.938949938949904,99.75091575091577,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-16 Arizona Coconino
5615,2005-05-17,,140.83443223443223,11.51526251526252,23.904761904761912,99.60927960927948,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-17 Arizona Coconino
5616,2005-05-18,,138.59206349206352,11.611721611721611,23.870573870573875,99.4676434676435,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-18 Arizona Coconino
5617,2005-05-19,,145.38449328449332,11.70695970695972,23.887667887667902,99.54578754578743,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-19 Arizona Coconino
5618,2005-05-20,,153.07795371498185,12.17295980511571,23.834348355663845,99.31546894031663,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-20 Arizona Coconino
5619,2005-05-21,,160.54494518879426,11.601705237515224,23.878197320341048,99.49817295980507,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-21 Arizona Coconino
5620,2005-05-22,,157.68913308913295,12.098901098901088,23.82173382173383,99.26495726495746,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-22 Arizona Coconino
5621,2005-05-23,,154.04529914529903,11.993894993894983,23.77289377289376,99.05982905982914,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-23 Arizona Coconino
5622,2005-05-24,,150.91904761904752,11.984126984126988,23.772893772893777,99.05982905982904,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-24 Arizona Coconino
5623,2005-05-25,,154.6935444579781,11.829476248477452,23.85383678440924,99.39829476248477,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-25 Arizona Coconino
5624,2005-05-26,,162.63824604141286,11.767356881851397,23.943970767356888,99.77101096224114,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-26 Arizona Coconino
5625,2005-05-27,,160.4887272727273,11.915151515151512,23.90545454545455,99.60969696969708,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-27 Arizona Coconino
5626,2005-05-28,,153.1002430133657,12.162818955042525,23.958687727825044,99.8298906439854,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-28 Arizona Coconino
5627,2005-05-29,,162.303645200486,12.132442284325649,23.89914945321994,99.58687727825036,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-29 Arizona Coconino
5628,2005-05-30,,158.66048780487793,11.8841463414634,23.90853658536587,99.62195121951224,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-30 Arizona Coconino
5629,2005-05-31,,153.27088915956153,12.151035322777096,23.884287454323985,99.5213154689403,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-05-31 Arizona Coconino
5630,2005-06-01,,151.7337408312959,11.336185819070904,23.823960880195607,99.2689486552566,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-01 Arizona Coconino
5631,2005-06-02,,142.7926829268292,12.078048780487803,23.80487804878049,99.2,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-02 Arizona Coconino
5632,2005-06-03,,142.1681652490886,11.349939246658565,23.8055893074119,99.19805589307424,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-03 Arizona Coconino
5633,2005-06-04,,139.9372093023254,12.15911872705018,23.88494492044065,99.52753977968165,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-04 Arizona Coconino
5634,2005-06-05,,145.8700854700855,11.68253968253968,23.79242979242979,99.14041514041509,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-05 Arizona Coconino
5635,2005-06-06,,144.65533742331283,12.484662576687102,23.890797546012276,99.5558282208589,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-06 Arizona Coconino
5636,2005-06-07,,145.15590742996343,12.088915956151038,23.8148599269184,99.23507917174172,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-07 Arizona Coconino
5637,2005-06-08,,147.53724053724045,12.07692307692309,23.8315018315018,99.30647130647124,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-08 Arizona Coconino
5638,2005-06-09,,143.57758830694286,11.548112058465293,23.74421437271619,98.94518879415348,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-09 Arizona Coconino
5639,2005-06-10,,141.3056029232644,11.976857490864802,23.8380024360536,99.32764920828264,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-10 Arizona Coconino
5640,2005-06-11,,142.6182704019487,11.870889159561498,23.86601705237516,99.44945188794158,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-11 Arizona Coconino
5641,2005-06-12,,142.0291309669522,12.237454100367186,23.916768665850668,99.6572827417381,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-12 Arizona Coconino
5642,2005-06-13,,151.0598290598294,11.604395604395618,23.84859584859586,99.37484737484736,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-13 Arizona Coconino
5643,2005-06-14,,154.61929181929182,12.00488400488402,23.731379731379743,98.89621489621496,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-14 Arizona Coconino
5644,2005-06-15,,152.45446756425963,12.941248470012235,23.82619339045287,99.2851897184822,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-15 Arizona Coconino
5645,2005-06-16,,153.35249695493306,11.931790499390988,23.82704019488429,99.28867235079156,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-16 Arizona Coconino
5646,2005-06-17,,148.3631834750911,11.80923450789794,23.876063183475097,99.4823815309842,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-17 Arizona Coconino
5647,2005-06-18,,148.7227217496962,11.73025516403402,23.84447144592952,99.35358444714464,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-18 Arizona Coconino
5648,2005-06-19,,140.2684531059685,11.962241169305717,23.84896467722289,99.37149817295987,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-19 Arizona Coconino
5649,2005-06-20,,147.0263669501823,11.96233292831106,23.844471445929543,99.3584447144592,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-20 Arizona Coconino
5650,2005-06-21,,157.7714113389627,12.208685162846812,23.693606755126645,98.73582629674308,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-21 Arizona Coconino
5651,2005-06-22,,159.95404101326912,11.8335343787696,23.7708082026538,99.04945717732208,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-22 Arizona Coconino
5652,2005-06-23,,154.99903030303017,11.793939393939397,23.84606060606062,99.3648484848484,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-23 Arizona Coconino
5653,2005-06-24,,147.57018181818194,11.707878787878784,23.798787878787905,99.16848484848484,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-24 Arizona Coconino
5654,2005-06-25,,147.41376370280136,12.72716199756395,23.88794153471375,99.53714981729595,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-25 Arizona Coconino
5655,2005-06-26,,144.40427350427342,11.73382173382173,23.90231990231992,99.59706959706972,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-26 Arizona Coconino
5656,2005-06-27,,145.83733333333336,12.20121212121212,23.832727272727247,99.30666666666674,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-27 Arizona Coconino
5657,2005-06-28,,149.23003618817842,11.9059107358263,23.792521109770806,99.14837153196632,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-28 Arizona Coconino
5658,2005-06-29,,155.0533734939758,11.145783132530124,23.67228915662649,98.64698795180712,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-29 Arizona Coconino
5659,2005-06-30,,153.12587666263605,11.775090689238214,23.76541717049577,99.02781136638444,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-06-30 Arizona Coconino
5660,2005-07-01,,156.15837320574153,12.941387559808598,23.78947368421051,99.12440191387566,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-01 Arizona Coconino
5661,2005-07-02,,157.796875,12.393028846153848,23.841346153846136,99.34375000000004,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-02 Arizona Coconino
5662,2005-07-03,,145.81294964028783,12.564748201438846,23.80815347721821,99.20383693045568,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-03 Arizona Coconino
5663,2005-07-04,,151.29855072463766,11.60628019323672,23.961352657004817,99.84057971014492,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-04 Arizona Coconino
5664,2005-07-05,,159.32530266343826,12.167070217917688,23.924939467312345,99.69491525423727,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-05 Arizona Coconino
5665,2005-07-06,,155.4393028846154,11.918269230769226,23.83173076923077,99.3076923076924,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-06 Arizona Coconino
5666,2005-07-07,,152.62903225806448,12.756272401433698,23.79450418160096,99.15053763440852,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-07 Arizona Coconino
5667,2005-07-08,,155.41149700598788,11.816766467065875,23.796407185628738,99.15928143712574,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-08 Arizona Coconino
5668,2005-07-09,,150.03961584633836,11.891956782713075,23.846338535414148,99.3661464585835,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-09 Arizona Coconino
5669,2005-07-10,,153.23697478991593,11.812725090036013,23.932773109243705,99.72388955582235,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-10 Arizona Coconino
5670,2005-07-11,,156.58876941457598,11.916367980884116,23.79928315412187,99.17084826762252,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-11 Arizona Coconino
5671,2005-07-12,,153.5283154121862,12.291517323775372,23.827956989247323,99.29510155316612,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-12 Arizona Coconino
5672,2005-07-13,,155.19223416965346,11.860215053763447,23.7204301075269,98.85304659498205,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-13 Arizona Coconino
5673,2005-07-14,,159.382717520858,12.45887961859356,23.73420738974968,98.89868891537542,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-14 Arizona Coconino
5674,2005-07-15,,154.4840718562875,11.475449101796404,23.85149700598802,99.38682634730544,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-15 Arizona Coconino
5675,2005-07-16,,151.0753293413173,12.468263473053884,23.835928143712596,99.32095808383237,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-16 Arizona Coconino
5676,2005-07-17,,145.6523353293413,11.828742514970068,23.85149700598804,99.3892215568862,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-17 Arizona Coconino
5677,2005-07-18,,142.17804583835954,11.60675512665863,23.872135102533168,99.47165259348613,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-18 Arizona Coconino
5678,2005-07-19,,145.75292014302724,11.697258641239566,23.750893921334928,98.9773539928486,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-19 Arizona Coconino
5679,2005-07-20,,141.2234244946493,12.045184304399518,23.78596908442329,99.11533888228293,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-20 Arizona Coconino
5680,2005-07-21,,149.1821301775148,12.511242603550285,23.76094674556212,99.01301775147935,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-21 Arizona Coconino
5681,2005-07-22,,160.18852071005912,12.355029585798816,23.89112426035505,99.55266272189336,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-22 Arizona Coconino
5682,2005-07-23,,152.42645314353507,12.111506524317912,23.862396204033203,99.43297746144732,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-23 Arizona Coconino
5683,2005-07-24,,151.7679380214541,12.495828367103703,23.929678188319425,99.71156138259842,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-24 Arizona Coconino
5684,2005-07-25,,155.28894173602848,11.833531510107038,23.75862068965516,99.00118906064203,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-25 Arizona Coconino
5685,2005-07-26,,156.50249702734837,12.29607609988109,23.80499405469679,99.19857312722952,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-26 Arizona Coconino
5686,2005-07-27,,162.63171597633152,11.48165680473373,23.80710059171599,99.20000000000002,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-27 Arizona Coconino
5687,2005-07-28,,160.1565525383709,11.733175914994105,23.78512396694213,99.1097992916175,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-28 Arizona Coconino
5688,2005-07-29,,154.84758539458193,12.939929328621911,23.82332155477031,99.2673733804476,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-29 Arizona Coconino
5689,2005-07-30,,152.42273262661956,12.02002355712604,23.870435806831583,99.46289752650176,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-30 Arizona Coconino
5690,2005-07-31,,154.02379269729082,11.945818610129573,23.839811542991782,99.33804475853948,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-07-31 Arizona Coconino
5691,2005-08-01,,149.9908442330559,12.436385255648036,23.881093935790737,99.51010701545786,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-01 Arizona Coconino
5692,2005-08-02,,153.63001186239612,11.70462633451958,23.69988137603797,98.75682087781732,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-02 Arizona Coconino
5693,2005-08-03,,151.80923076923077,12.365680473372793,23.893491124260358,99.56213017751482,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-03 Arizona Coconino
5694,2005-08-04,,160.61648998822142,12.289752650176675,23.872791519434603,99.47703180212028,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-04 Arizona Coconino
5695,2005-08-05,,163.53595769682752,11.96709753231492,23.849588719153925,99.37602820211522,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-05 Arizona Coconino
5696,2005-08-06,,159.3477541371159,12.11702127659573,23.89834515366432,99.58156028368792,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-06 Arizona Coconino
5697,2005-08-07,,152.9716981132076,12.3808962264151,23.877358490566024,99.49528301886808,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-07 Arizona Coconino
5698,2005-08-08,,151.78189252336455,11.967289719626168,23.65537383177569,98.57359813084116,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-08 Arizona Coconino
5699,2005-08-09,,150.73665105386414,11.967213114754092,23.762295081967228,99.01639344262304,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-09 Arizona Coconino
5700,2005-08-10,,152.81297169811324,12.37028301886793,23.90566037735846,99.61084905660378,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-10 Arizona Coconino
5701,2005-08-11,,154.3516355140187,11.725467289719624,23.80841121495326,99.2091121495327,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-11 Arizona Coconino
5702,2005-08-12,,151.84591121495333,12.697429906542064,23.83995327102805,99.3341121495326,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-12 Arizona Coconino
5703,2005-08-13,,151.62711267605638,12.361502347417838,23.881455399061032,99.51056338028172,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-13 Arizona Coconino
5704,2005-08-14,,152.27835294117662,11.804705882352929,23.9188235294118,99.66352941176471,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-14 Arizona Coconino
5705,2005-08-15,,154.95541176470587,12.063529411764684,23.854117647058818,99.39999999999996,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-15 Arizona Coconino
5706,2005-08-16,,155.39105882352942,12.439999999999992,23.77411764705884,99.0694117647059,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-16 Arizona Coconino
5707,2005-08-17,,153.9060283687943,12.356973995271868,23.83687943262412,99.3262411347518,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-17 Arizona Coconino
5708,2005-08-18,,142.85200471698116,12.44693396226417,23.807783018867944,99.20872641509423,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-18 Arizona Coconino
5709,2005-08-19,,150.21288416075646,12.309692671394808,23.85933806146575,99.41843971631208,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-19 Arizona Coconino
5710,2005-08-20,,152.8522619047617,11.60952380952383,23.773809523809515,99.06071428571444,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-20 Arizona Coconino
5711,2005-08-21,,163.77267303102624,12.335322195704064,23.8926014319809,99.5536992840096,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-21 Arizona Coconino
5712,2005-08-22,,161.97523696682467,11.845971563981042,23.786729857819918,99.12085308056872,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-22 Arizona Coconino
5713,2005-08-23,,147.98416075650135,12.38061465721039,23.822695035461013,99.27068557919628,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-23 Arizona Coconino
5714,2005-08-24,,143.70094339622648,11.613207547169806,23.838443396226413,99.33372641509428,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-24 Arizona Coconino
5715,2005-08-25,,147.62406103286384,11.718309859154925,23.737089201877943,98.90727699530515,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-25 Arizona Coconino
5716,2005-08-26,,156.60598591549288,11.807511737089197,23.860328638497634,99.42370892018786,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-26 Arizona Coconino
5717,2005-08-27,,161.4413145539904,12.24765258215962,23.872065727699542,99.4718309859156,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-27 Arizona Coconino
5718,2005-08-28,,163.9507042253521,12.65258215962443,23.84976525821597,99.38497652582164,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-28 Arizona Coconino
5719,2005-08-29,,161.24976525821606,11.41666666666667,23.73474178403751,98.90845070422532,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-29 Arizona Coconino
5720,2005-08-30,,161.2703529411764,12.125882352941185,23.66235294117648,98.5988235294118,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-30 Arizona Coconino
5721,2005-08-31,,164.40281030444967,11.8864168618267,23.6370023419204,98.50117096018728,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-08-31 Arizona Coconino
5722,2005-09-01,,163.13819036427736,12.311398354876616,23.762632197414824,99.01997649823738,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-09-01 Arizona Coconino
5723,2005-09-02,,154.01695906432732,11.690058479532174,23.78830409356726,99.12631578947374,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-09-02 Arizona Coconino
5724,2005-09-03,,156.6724824355971,11.8360655737705,23.85831381733022,99.41217798594846,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-09-03 Arizona Coconino
5725,2005-09-04,,154.6260818713449,11.421052631578952,23.853801169590675,99.39532163742687,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-09-04 Arizona Coconino
5726,2005-09-05,,142.57960140679947,12.19812426729191,23.838218053927324,99.33177022274327,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-09-05 Arizona Coconino
5727,2005-09-06,,140.74608187134504,11.771929824561411,23.83391812865496,99.31228070175446,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-09-06 Arizona Coconino
5728,2005-09-07,,149.0803508771929,12.72280701754384,23.77660818713452,99.07836257309948,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-09-07 Arizona Coconino
5729,2005-09-08,,154.07256740914428,12.153575615474798,23.868698710433787,99.46072684642436,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-09-08 Arizona Coconino
5730,2005-09-09,,151.521101992966,11.624853458382178,23.842907385697536,99.35287221570933,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-09-09 Arizona Coconino
5731,2005-09-10,,141.3537015276146,12.344300822561689,23.87544065804934,99.48531139835492,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-09-10 Arizona Coconino
5732,2005-09-11,,138.03337250293774,12.854289071680368,23.89189189189191,99.55111633372508,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-09-11 Arizona Coconino
5733,2005-09-12,,144.62455934195066,12.343125734430108,23.83431257344297,99.31609870740304,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-09-12 Arizona Coconino
5734,2005-09-13,,146.57728337236526,12.470725995316156,23.733021077283357,98.89461358313824,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-09-13 Arizona Coconino
5735,2005-09-14,,150.06079812206556,11.84037558685447,23.867370892018773,99.4542253521125,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-09-14 Arizona Coconino
5736,2005-09-15,,149.30246768507638,11.619271445358391,23.87074030552292,99.4688601645124,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-09-15 Arizona Coconino
5737,2005-09-16,,156.60023529411768,12.144705882352934,23.83764705882355,99.32941176470594,Arizona,Coconino,Grand Canyon Village,Arizona Coconino,2005-09-16 Arizona Coconino
