o3_AQI,f0_,f1_,f2_,f3_,DayLoc
,6.044166666666671,0.0490196078431372,1.1384803921568616,99.99019607843132,1990-12-01 Ohio
,774.0,10.0,23.4,97.6,1990-12-02 Ohio
,82.67131578947368,1.710526315789474,3.947368421052632,99.6842105263158,1990-12-03 California
,97.26500000000004,1.1315789473684208,3.578947368421055,98.15789473684212,1990-12-04 Ohio
,127.3072727272727,2.3636363636363624,3.909090909090909,97.6060606060606,1990-12-05 California
,306.0666666666668,4.000000000000001,7.166666666666667,99.11111111111111,1990-12-06 California
,20.81651639344263,0.1844262295081967,1.4590163934426228,99.95081967213112,1990-12-07 Ohio
,740.0,19.6,23.4,97.6,1990-12-08 California
,718.0,13.0,23.4,97.6,1990-12-09 California
,89.70795918367347,1.4693877551020418,3.2857142857142856,99.75510204081633,1990-12-10 California
,109.58592592592592,1.851851851851852,5.000000000000001,98.96296296296298,1990-12-11 Ohio
,57.15960784313725,0.7647058823529412,3.1568627450980404,99.60784313725487,1990-12-12 California
,6.600819490586919,0.0741971207087488,1.1218161683277947,99.97785160575866,1990-12-13 California
,62.41474999999999,2.025,3.800000000000002,99.7,1990-12-14 California
,500.2000000000001,10.6,23.4,97.6,1990-12-15 California
,391.0,14.0,23.4,97.6,1990-12-16 California
,64.62238095238098,1.809523809523809,3.6666666666666687,99.71428571428572,1990-12-17 California
,250.7454545454545,5.090909090909091,9.636363636363637,92.45454545454544,1990-12-18 California
,7.570127516778521,0.1140939597315436,1.2986577181208057,99.95973154362422,1990-12-19 California
,37.59703703703703,1.7777777777777777,4.222222222222222,95.70370370370372,1990-12-20 California
,202.75,12.75,23.25,97.0,1990-12-21 Ohio
,229.0,17.75,23.5,98.0,1990-12-22 Ohio
,202.75,11.75,23.25,97.0,1990-12-23 California
,461.25,12.5,22.5,94.0,1990-12-24 Ohio
,4.228914051841743,0.0613915416098225,1.1214188267394265,99.9836289222373,1990-12-25 California
,64.76956521739132,3.347826086956521,4.8695652173913055,99.47826086956522,1990-12-26 California
,42.35187500000001,1.3541666666666676,2.833333333333333,99.66666666666669,1990-12-27 California
,50.12375000000001,1.4999999999999996,3.499999999999999,98.45000000000002,1990-12-28 California
,399.2,13.4,23.4,97.6,1990-12-29 Ohio
,403.2,10.0,23.6,98.4,1990-12-30 Ohio
,19.86452571428573,0.2857142857142857,1.6400000000000008,99.93142857142855,1990-12-31 California
,535.0,16.4,23.4,97.6,1991-01-01 California
,565.2,12.0,20.0,83.6,1991-01-02 California
,55.372972972973,0.5675675675675675,3.405405405405406,99.67567567567568,1991-01-03 California
,348.75,17.5,23.25,97.0,1991-01-04 California
,299.0,11.0,23.25,97.0,1991-01-05 California
,4.510252354048952,0.0743879472693028,1.0838041431261765,99.9887005649717,1991-01-06 California
,57.79914893617019,3.042553191489361,3.0638297872340425,98.4255319148936,1991-01-07 California
,196.43236842105267,2.105263157894737,3.868421052631581,99.36842105263158,1991-01-08 Ohio
,57.2426530612245,0.9183673469387756,3.244897959183674,99.59183673469384,1991-01-09 California
,124.75259259259262,2.037037037037037,5.0,98.92592592592592,1991-01-10 California
,799.2,15.2,20.8,86.8,1991-01-11 California
,6.753909287257018,0.1036717062634989,1.192224622030238,99.97408207343412,1991-01-12 California
