o3_AQI,f0_,f1_,f2_,f3_,DayLoc
81.0,26.4,0.0,1.0,100.0,1998-10-10 Illinois Cook
91.0,30.9,0.0,1.0,100.0,1998-10-11 Illinois Cook
64.0,18.1,0.0,1.0,100.0,1998-10-12 Illinois Cook
29.0,6.9,0.0,1.0,100.0,1998-10-13 Illinois Cook
31.5,7.525,0.0,1.0,100.0,1998-10-14 Wyoming Sheridan
57.0,14.8,0.0,1.0,100.0,1998-10-15 Illinois Cook
78.0,24.9,0.0,1.0,100.0,1998-10-16 Illinois Cook
58.0,18.85,0.0,1.0,100.0,1998-10-17 Wyoming Sheridan
26.0,6.3,0.0,1.0,100.0,1998-10-18 Illinois Cook
38.0,9.0,0.0,1.0,100.0,1998-10-19 Illinois Cook
34.5,8.325,0.0,1.0,100.0,1998-10-20 Wyoming Sheridan
52.0,12.7,0.0,1.0,100.0,1998-10-23 Wyoming Sheridan
64.0,18.2,0.0,1.0,100.0,1998-10-24 Illinois Cook
76.0,23.8,0.0,1.0,100.0,1998-10-25 Illinois Cook
64.33333333333333,18.3,0.0,1.0,100.0,1998-10-26 Wyoming Sheridan
102.0,36.1,0.0,1.0,100.0,1998-10-27 Illinois Cook
49.0,11.7,0.0,1.0,100.0,1998-10-28 Illinois Cook
44.66666666666667,13.4,0.0,1.0,100.0,1998-10-29 Wyoming Sheridan
115.0,41.0,0.0,1.0,100.0,1998-10-30 Illinois Cook
48.0,11.5,0.0,1.0,100.0,1998-10-31 Illinois Cook
38.33333333333333,9.883333333333333,0.0,1.0,100.0,1998-11-01 Wyoming Laramie
23.0,5.5,0.0,1.0,100.0,1998-11-02 Illinois Cook
15.0,3.7,0.0,1.0,100.0,1998-11-03 Illinois Cook
35.0,8.425,0.0,1.0,100.0,1998-11-04 Idaho Canyon
45.0,10.8,0.0,1.0,100.0,1998-11-05 Illinois Cook
54.0,13.5,0.0,1.0,100.0,1998-11-06 Illinois Cook
59.5,17.283333333333335,0.0,1.0,100.0,1998-11-07 Idaho Canyon
96.0,33.7,0.0,1.0,100.0,1998-11-08 Illinois Cook
103.0,36.5,0.0,1.0,100.0,1998-11-09 Illinois Cook
43.14285714285714,11.5,0.0,1.0,100.0,1998-11-10 Idaho Ada
39.5,9.45,5.0,1.0,100.0,1998-11-11 Idaho Bannock
66.0,19.4,0.0,1.0,100.0,1998-11-12 Illinois Cook
51.7,14.29,0.0,1.0,100.0,1998-11-13 Illinois Cook
60.0,16.6,0.0,1.0,100.0,1998-11-14 Illinois Cook
57.0,15.1,0.0,1.0,100.0,1998-11-15 Illinois Cook
46.57142857142857,12.442857142857145,0.0,1.0,100.0,1998-11-16 Idaho Bannock
51.0,13.85,5.0,1.0,100.0,1998-11-17 Idaho Bannock
76.0,24.1,0.0,1.0,100.0,1998-11-18 Illinois Cook
52.8,13.73,0.0,1.0,100.0,1998-11-19 Illinois Cook
